GEOID,NAME,total_population,total_poverty,percent_poverty
18095000500,"Census Tract 5, Madison County, Indiana",3606,1315,0.3646699944536883
18095000800,"Census Tract 8, Madison County, Indiana",1805,913,0.5058171745152354
18095000900,"Census Tract 9, Madison County, Indiana",1853,711,0.38370210469508903
18097310306,"Census Tract 3103.06, Marion County, Indiana",7359,2711,0.3683924446256285
18097322500,"Census Tract 3225, Marion County, Indiana",1589,585,0.36815607300188796
18097322600,"Census Tract 3226, Marion County, Indiana",3974,1581,0.39783593356819325
18097330600,"Census Tract 3306, Marion County, Indiana",5320,2027,0.381015037593985
18097330803,"Census Tract 3308.03, Marion County, Indiana",4211,2145,0.509380194728093
18097330804,"Census Tract 3308.04, Marion County, Indiana",3236,1422,0.4394313967861557
18097330805,"Census Tract 3308.05, Marion County, Indiana",3218,1748,0.54319453076445
18097330806,"Census Tract 3308.06, Marion County, Indiana",3811,1428,0.3747048018892679
18097340108,"Census Tract 3401.08, Marion County, Indiana",2131,814,0.38198029094321917
18097340300,"Census Tract 3403, Marion County, Indiana",7621,3063,0.40191575908673405
18097340700,"Census Tract 3407, Marion County, Indiana",4199,2178,0.518694927363658
18097341100,"Census Tract 3411, Marion County, Indiana",2104,842,0.40019011406844107
18097341200,"Census Tract 3412, Marion County, Indiana",1886,780,0.4135737009544008
18097341600,"Census Tract 3416, Marion County, Indiana",1907,764,0.40062926061877296
18097341700,"Census Tract 3417, Marion County, Indiana",4698,1684,0.35845040442741594
18097341904,"Census Tract 3419.04, Marion County, Indiana",2522,948,0.3758921490880254
18097342300,"Census Tract 3423, Marion County, Indiana",6890,3096,0.4493468795355588
18097342600,"Census Tract 3426, Marion County, Indiana",3573,1811,0.5068569829275119
18097350300,"Census Tract 3503, Marion County, Indiana",2020,1090,0.5396039603960396
18097350700,"Census Tract 3507, Marion County, Indiana",1439,648,0.45031271716469773
18097350800,"Census Tract 3508, Marion County, Indiana",2234,1173,0.5250671441360788
18097351000,"Census Tract 3510, Marion County, Indiana",2560,1135,0.443359375
18097351200,"Census Tract 3512, Marion County, Indiana",2414,1497,0.62013256006628
18097351700,"Census Tract 3517, Marion County, Indiana",2700,1264,0.46814814814814815
18097352300,"Census Tract 3523, Marion County, Indiana",1318,556,0.4218512898330804
18097352400,"Census Tract 3524, Marion County, Indiana",3154,1113,0.3528852251109702
18097352600,"Census Tract 3526, Marion County, Indiana",3132,1309,0.41794380587484037
18097352700,"Census Tract 3527, Marion County, Indiana",2532,1215,0.47985781990521326
18097352800,"Census Tract 3528, Marion County, Indiana",918,394,0.42919389978213507
18097353500,"Census Tract 3535, Marion County, Indiana",2049,1081,0.5275744265495363
18097353600,"Census Tract 3536, Marion County, Indiana",2376,1097,0.4617003367003367
18097354800,"Census Tract 3548, Marion County, Indiana",1528,827,0.5412303664921466
18097354900,"Census Tract 3549, Marion County, Indiana",2736,968,0.3538011695906433
18097355000,"Census Tract 3550, Marion County, Indiana",2145,963,0.4489510489510489
18097355100,"Census Tract 3551, Marion County, Indiana",1887,838,0.4440911499735029
18097355300,"Census Tract 3553, Marion County, Indiana",2524,929,0.36806656101426305
18097355400,"Census Tract 3554, Marion County, Indiana",3110,1286,0.4135048231511254
18097355600,"Census Tract 3556, Marion County, Indiana",1793,690,0.384829894032348
18097355700,"Census Tract 3557, Marion County, Indiana",2539,1122,0.4419062623079953
18097355900,"Census Tract 3559, Marion County, Indiana",2311,832,0.3600173085244483
18097356400,"Census Tract 3564, Marion County, Indiana",3892,1765,0.4534943473792395
18097357000,"Census Tract 3570, Marion County, Indiana",2503,1056,0.42189372752696763
18097357200,"Census Tract 3572, Marion County, Indiana",3278,1845,0.562843197071385
18097357300,"Census Tract 3573, Marion County, Indiana",1971,920,0.4667681380010147
18097357400,"Census Tract 3574, Marion County, Indiana",3994,1402,0.3510265398097146
18097357800,"Census Tract 3578, Marion County, Indiana",1685,656,0.3893175074183976
18097360101,"Census Tract 3601.01, Marion County, Indiana",2132,1172,0.549718574108818
18097360102,"Census Tract 3601.02, Marion County, Indiana",2335,1161,0.49721627408993574
18097360302,"Census Tract 3603.02, Marion County, Indiana",2147,877,0.40847694457382394
18097390500,"Census Tract 3905, Marion County, Indiana",2229,995,0.44638851502916105
18097390700,"Census Tract 3907, Marion County, Indiana",3011,1285,0.4267685154433743
18105000100,"Census Tract 1, Monroe County, Indiana",5554,3843,0.6919337414476053
18105000301,"Census Tract 3.01, Monroe County, Indiana",4790,1892,0.39498956158663884
18105000601,"Census Tract 6.01, Monroe County, Indiana",4382,2084,0.4755819260611593
18105000602,"Census Tract 6.02, Monroe County, Indiana",3166,1853,0.5852811118130132
18105000901,"Census Tract 9.01, Monroe County, Indiana",2930,1262,0.43071672354948803
18105000904,"Census Tract 9.04, Monroe County, Indiana",5483,2350,0.42859748312967355
18105001600,"Census Tract 16, Monroe County, Indiana",5606,3822,0.6817695326435962
18109510900,"Census Tract 5109, Morgan County, Indiana",4240,1824,0.43018867924528303
18141000200,"Census Tract 2, St. Joseph County, Indiana",3810,1808,0.47454068241469816
18141000302,"Census Tract 3.02, St. Joseph County, Indiana",2477,883,0.35647961243439646
18141000400,"Census Tract 4, St. Joseph County, Indiana",2415,1214,0.5026915113871636
18141000600,"Census Tract 6, St. Joseph County, Indiana",2147,891,0.4149976711690731
18141001000,"Census Tract 10, St. Joseph County, Indiana",2962,1202,0.40580688723835245
18141001500,"Census Tract 15, St. Joseph County, Indiana",2478,1095,0.44188861985472155
18141001700,"Census Tract 17, St. Joseph County, Indiana",1569,704,0.4486934353091141
18141001900,"Census Tract 19, St. Joseph County, Indiana",1347,643,0.4773570898292502
18141002000,"Census Tract 20, St. Joseph County, Indiana",1977,1349,0.682346990389479
18141002100,"Census Tract 21, St. Joseph County, Indiana",1084,624,0.5756457564575646
18141002300,"Census Tract 23, St. Joseph County, Indiana",1425,565,0.39649122807017545
18141002400,"Census Tract 24, St. Joseph County, Indiana",3047,1202,0.3944863800459468
18141003100,"Census Tract 31, St. Joseph County, Indiana",3733,1521,0.40744709349049024
18141003400,"Census Tract 34, St. Joseph County, Indiana",4083,1470,0.3600293901542983
18157000400,"Census Tract 4, Tippecanoe County, Indiana",4659,1752,0.3760463618802318
18157005300,"Census Tract 53, Tippecanoe County, Indiana",3186,1483,0.46547394852479596
18157005400,"Census Tract 54, Tippecanoe County, Indiana",7450,3892,0.5224161073825503
18157005500,"Census Tract 55, Tippecanoe County, Indiana",4453,3062,0.6876263193352796
18157010204,"Census Tract 102.04, Tippecanoe County, Indiana",12953,5265,0.40646954373504207
18163001100,"Census Tract 11, Vanderburgh County, Indiana",2532,1129,0.4458925750394945
18163001300,"Census Tract 13, Vanderburgh County, Indiana",1764,729,0.413265306122449
18163001400,"Census Tract 14, Vanderburgh County, Indiana",2083,805,0.3864618338934229
18163001500,"Census Tract 15, Vanderburgh County, Indiana",1972,718,0.3640973630831643
18163001700,"Census Tract 17, Vanderburgh County, Indiana",2228,818,0.36714542190305205
18163001900,"Census Tract 19, Vanderburgh County, Indiana",1102,432,0.39201451905626133
18163002600,"Census Tract 26, Vanderburgh County, Indiana",3662,1564,0.4270890223921354
18167000300,"Census Tract 3, Vigo County, Indiana",1793,854,0.4762967094255438
18167000500,"Census Tract 5, Vigo County, Indiana",1936,889,0.45919421487603307
18167000600,"Census Tract 6, Vigo County, Indiana",2521,1042,0.41332804442681476
18167000700,"Census Tract 7, Vigo County, Indiana",1928,842,0.4367219917012448
18167001100,"Census Tract 11, Vigo County, Indiana",2712,1024,0.3775811209439528
18167001900,"Census Tract 19, Vigo County, Indiana",2021,911,0.4507669470559129
18177000200,"Census Tract 2, Wayne County, Indiana",3477,1407,0.40465918895599656
18177000500,"Census Tract 5, Wayne County, Indiana",4536,1593,0.35119047619047616
19013000100,"Census Tract 1, Black Hawk County, Iowa",1670,754,0.45149700598802395
19013000700,"Census Tract 7, Black Hawk County, Iowa",1580,679,0.429746835443038
19013001701,"Census Tract 17.01, Black Hawk County, Iowa",2240,814,0.36339285714285713
19103001100,"Census Tract 11, Johnson County, Iowa",4101,2284,0.5569373323579615
19103001600,"Census Tract 16, Johnson County, Iowa",7719,5317,0.6888197953102734
19111490800,"Census Tract 4908, Lee County, Iowa",2258,1177,0.521257750221435
19113002700,"Census Tract 27, Linn County, Iowa",1682,600,0.356718192627824
19153000101,"Census Tract 1.01, Polk County, Iowa",3485,1393,0.39971305595408896
19153001200,"Census Tract 12, Polk County, Iowa",3744,1503,0.4014423076923077
19153005000,"Census Tract 50, Polk County, Iowa",3623,1370,0.37813966326248966
19163010600,"Census Tract 106, Scott County, Iowa",2522,885,0.3509119746233148
19169000500,"Census Tract 5, Story County, Iowa",3281,2419,0.7372752209692167
19169000700,"Census Tract 7, Story County, Iowa",3266,1819,0.5569503980404165
19169001000,"Census Tract 10, Story County, Iowa",4873,1943,0.39872768315206236
19169001100,"Census Tract 11, Story County, Iowa",6083,2348,0.38599375308236067
19169001301,"Census Tract 13.01, Story County, Iowa",10157,4655,0.4583046175051689
19179960200,"Census Tract 9602, Wapello County, Iowa",2577,903,0.35040745052386496
19187000400,"Census Tract 4, Webster County, Iowa",2560,896,0.35
19187000500,"Census Tract 5, Webster County, Iowa",1599,583,0.36460287679799874
19193001300,"Census Tract 13, Woodbury County, Iowa",1472,535,0.36345108695652173
19193001500,"Census Tract 15, Woodbury County, Iowa",2058,930,0.4518950437317784
20037957500,"Census Tract 9575, Crawford County, Kansas",2235,923,0.4129753914988814
20045000300,"Census Tract 3, Douglas County, Kansas",7242,3406,0.4703120684893676
20103070100,"Census Tract 701, Leavenworth County, Kansas",1832,688,0.37554585152838427
20111000400,"Census Tract 4, Lyon County, Kansas",3095,1173,0.3789983844911147
20161000500,"Census Tract 5, Riley County, Kansas",5637,3239,0.5745964165336171
20161000801,"Census Tract 8.01, Riley County, Kansas",4603,1979,0.42993699761025417
20173000100,"Census Tract 1, Sedgwick County, Kansas",3445,1539,0.4467343976777939
20173000600,"Census Tract 6, Sedgwick County, Kansas",1958,886,0.4525025536261491
20173000700,"Census Tract 7, Sedgwick County, Kansas",3182,1535,0.4824010056568196
20173000800,"Census Tract 8, Sedgwick County, Kansas",2285,1013,0.4433260393873085
20173001800,"Census Tract 18, Sedgwick County, Kansas",2006,762,0.3798604187437687
20173002600,"Census Tract 26, Sedgwick County, Kansas",1859,700,0.37654653039268426
20173003200,"Census Tract 32, Sedgwick County, Kansas",2825,1587,0.5617699115044248
20173003700,"Census Tract 37, Sedgwick County, Kansas",1760,633,0.35965909090909093
20173004000,"Census Tract 40, Sedgwick County, Kansas",4655,1691,0.363265306122449
20173006500,"Census Tract 65, Sedgwick County, Kansas",3948,1548,0.39209726443769
20173006800,"Census Tract 68, Sedgwick County, Kansas",4676,2164,0.4627887082976903
20173007800,"Census Tract 78, Sedgwick County, Kansas",3185,1153,0.3620094191522763
20177000400,"Census Tract 4, Shawnee County, Kansas",4268,1971,0.4618088097469541
20177000500,"Census Tract 5, Shawnee County, Kansas",2053,780,0.37993180711154406
20177000600,"Census Tract 6, Shawnee County, Kansas",2372,938,0.3954468802698145
20177001100,"Census Tract 11, Shawnee County, Kansas",2710,1289,0.4756457564575646
20177002900,"Census Tract 29, Shawnee County, Kansas",3351,1177,0.3512384362876753
20177004000,"Census Tract 40, Shawnee County, Kansas",2993,1286,0.4296692281991313
20209040200,"Census Tract 402, Wyandotte County, Kansas",1239,526,0.4245359160613398
20209040300,"Census Tract 403, Wyandotte County, Kansas",686,320,0.46647230320699706
20209040600,"Census Tract 406, Wyandotte County, Kansas",2582,922,0.3570875290472502
20209040700,"Census Tract 407, Wyandotte County, Kansas",1995,854,0.4280701754385965
20209040900,"Census Tract 409, Wyandotte County, Kansas",984,418,0.4247967479674797
20209041000,"Census Tract 410, Wyandotte County, Kansas",1408,869,0.6171875
20209041100,"Census Tract 411, Wyandotte County, Kansas",1433,785,0.5478018143754362
20209041200,"Census Tract 412, Wyandotte County, Kansas",1423,565,0.39704848910751933
20209041300,"Census Tract 413, Wyandotte County, Kansas",5106,2174,0.4257735996866432
20209041800,"Census Tract 418, Wyandotte County, Kansas",921,510,0.5537459283387622
20209042001,"Census Tract 420.01, Wyandotte County, Kansas",1666,616,0.3697478991596639
20209042002,"Census Tract 420.02, Wyandotte County, Kansas",1731,831,0.4800693240901213
20209042100,"Census Tract 421, Wyandotte County, Kansas",2732,1067,0.3905563689604685
20209042300,"Census Tract 423, Wyandotte County, Kansas",3233,1220,0.37735849056603776
20209042400,"Census Tract 424, Wyandotte County, Kansas",2227,806,0.36192186798383474
20209042700,"Census Tract 427, Wyandotte County, Kansas",3824,1514,0.3959205020920502
20209043904,"Census Tract 439.04, Wyandotte County, Kansas",3397,1215,0.35766853105681484
20209043905,"Census Tract 439.05, Wyandotte County, Kansas",1985,941,0.47405541561712844
20209044004,"Census Tract 440.04, Wyandotte County, Kansas",545,282,0.5174311926605505
20209045100,"Census Tract 451, Wyandotte County, Kansas",2268,1031,0.45458553791887124
21001970600,"Census Tract 9706, Adair County, Kentucky",1349,599,0.4440326167531505
21013960100,"Census Tract 9601, Bell County, Kentucky",2358,1019,0.43214588634435963
21013960200,"Census Tract 9602, Bell County, Kentucky",4872,2013,0.4131773399014778
21013960600,"Census Tract 9606, Bell County, Kentucky",4533,2455,0.541583939995588
21015070301,"Census Tract 703.01, Boone County, Kentucky",5449,2094,0.38429069554046613
21019030200,"Census Tract 302, Boyd County, Kentucky",1252,590,0.4712460063897764
21019030800,"Census Tract 308, Boyd County, Kentucky",4006,1895,0.4730404393409885
21025920300,"Census Tract 9203, Breathitt County, Kentucky",3610,1337,0.3703601108033241
21025920600,"Census Tract 9206, Breathitt County, Kentucky",1930,733,0.3797927461139896
21031930300,"Census Tract 9303, Butler County, Kentucky",4689,1779,0.37939859245041585
21035010302,"Census Tract 103.02, Calloway County, Kentucky",6735,2993,0.4443949517446177
21037050100,"Census Tract 501, Campbell County, Kentucky",1437,749,0.5212247738343772
21037050600,"Census Tract 506, Campbell County, Kentucky",1973,1112,0.5636087176887988
21037051200,"Census Tract 512, Campbell County, Kentucky",1448,599,0.4136740331491713
21047200300,"Census Tract 2003, Christian County, Kentucky",3620,1785,0.4930939226519337
21047200400,"Census Tract 2004, Christian County, Kentucky",2894,1364,0.47131997235659984
21049020201,"Census Tract 202.01, Clark County, Kentucky",3548,1256,0.35400225479143177
21051950200,"Census Tract 9502, Clay County, Kentucky",6766,2629,0.3885604493053503
21051950400,"Census Tract 9504, Clay County, Kentucky",3042,1447,0.47567389875082183
21051950500,"Census Tract 9505, Clay County, Kentucky",2216,1006,0.453971119133574
21051950600,"Census Tract 9506, Clay County, Kentucky",1190,463,0.38907563025210085
